Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity,inventory_status,inventory_turnover,lead_time_category,cost_per_unit,warehouse_utilization,warehouse_risk,backorder_flag
2022-01-23,South,Electronics,Supplier B,Warehouse 3,Fulfilled,65,406,10597.25527,True,7,False,2047.762455,1374.5,8898,Understock,0.04728992360858494,Fast,163.03469646153846,0.1544729152618566,Under Utilized,0
2022-01-24,South,Electronics,Supplier C,Warehouse 1,Pending,904,2343,14699.31773,True,21,False,125130.874,2217.5,6187,Overstock,0.4076662908680947,Slow,16.260307223451328,0.358412801034427,Under Utilized,0
2022-01-25,North,Electronics,Supplier D,Warehouse 2,Fulfilled,185,2092,8025.814557,False,21,False,23520.16602,2262.0,6782,Understock,0.08178603006189213,Slow,43.38278138918919,0.33352993217340016,Under Utilized,0
2022-01-26,North,Accessories,Supplier A,Warehouse 1,Pending,606,2432,5377.708989,True,27,False,115437.2154,2653.5,7648,Understock,0.2283776144714528,Slow,8.874107242574256,0.3469534518828452,Under Utilized,0
2022-01-27,North,Electronics,Supplier C,Warehouse 2,Fulfilled,500,2875,8604.821984,True,14,False,57311.74503,1589.0,5854,Overstock,0.3146633102580239,Medium,17.209643968,0.2714383327639221,Under Utilized,0
2022-01-28,East,Accessories,Supplier B,Warehouse 2,Fulfilled,646,303,14573.04273,True,23,False,60688.90103,2197.5,9854,Understock,0.2939704209328783,Slow,22.5588896749226,0.22300588593464582,Under Utilized,0
2022-01-29,North,Accessories,Supplier C,Warehouse 2,Fulfilled,740,4092,9539.470104,True,22,False,100686.5078,3825.5,9893,Overstock,0.1934387661743563,Slow,12.891175816216217,0.38668755685838474,Under Utilized,0
2022-01-30,East,Electronics,Supplier B,Warehouse 2,Fulfilled,949,3559,10861.15402,True,17,False,138418.8263,4091.5,6454,Understock,0.23194427471587437,Slow,11.44484090621707,0.6339479392624728,Optimal,0
2022-01-31,South,Clothing,Supplier D,Warehouse 3,Fulfilled,224,4624,1389.48618,True,8,True,5228.272129,2914.0,5850,Overstock,0.07687028140013727,Medium,6.203063303571429,0.49811965811965814,Optimal,1
2022-02-01,North,Clothing,Supplier D,Warehouse 3,Pending,389,1204,7745.406839,True,13,True,25455.23221,2057.0,8728,Understock,0.18911035488575595,Medium,19.9110715655527,0.23567827681026582,Under Utilized,1
2022-02-02,East,Clothing,Supplier D,Warehouse 2,Fulfilled,171,2910,13085.51631,True,23,False,24087.4782,1883.5,6339,Overstock,0.09078842580302628,Slow,76.52348719298246,0.2971288846821265,Under Utilized,0
2022-02-03,North,Accessories,Supplier A,Warehouse 1,Fulfilled,569,857,13916.67882,True,29,False,31472.81776,2737.5,5027,Understock,0.20785388127853882,Slow,24.458135008787345,0.5445593793515019,Optimal,0
2022-02-04,North,Electronics,Supplier D,Warehouse 2,Fulfilled,953,4618,3696.349331,True,8,False,134277.5955,3135.0,9033,Overstock,0.3039872408293461,Medium,3.8786456778593914,0.34706077715044836,Under Utilized,0
2022-02-05,West,Furniture,Supplier D,Warehouse 2,Fulfilled,116,1652,5228.537821,True,16,False,17087.75414,3210.5,9458,Understock,0.0361314437003582,Slow,45.07360190517241,0.33944808627616835,Under Utilized,0
2022-02-06,South,Accessories,Supplier C,Warehouse 3,Fulfilled,196,4769,2174.835059,False,1,False,17215.47908,2721.5,6630,Overstock,0.07201910711004961,Fast,11.096097239795919,0.41048265460030164,Optimal,0
2022-02-07,East,Clothing,Supplier A,Warehouse 3,Pending,398,674,3872.756001,True,24,False,38998.08321,515.5,8218,Overstock,0.7720659553831232,Slow,9.730542716080402,0.06272815770260404,Under Utilized,0
2022-02-08,West,Furniture,Supplier A,Warehouse 1,Fulfilled,638,357,12946.3564,True,3,False,71223.12694,1723.5,7533,Understock,0.37017696547722656,Fast,20.292094670846396,0.22879330943847073,Under Utilized,0
2022-02-09,North,Accessories,Supplier D,Warehouse 2,Fulfilled,343,3090,5712.237017,True,26,False,60128.56481,3784.0,9873,Understock,0.09064482029598309,Slow,16.653752236151604,0.3832674972146258,Under Utilized,0
2022-02-10,North,Accessories,Supplier C,Warehouse 3,Fulfilled,672,4478,1660.264911,True,25,False,121999.5297,2809.0,5235,Overstock,0.2392310430758277,Slow,2.4706323080357144,0.5365807067812799,Optimal,0
2022-02-11,East,Clothing,Supplier D,Warehouse 1,Fulfilled,445,1140,11164.22116,True,15,False,27504.48464,1808.0,5405,Understock,0.2461283185840708,Slow,25.088137438202246,0.3345050878815911,Under Utilized,0
2022-02-12,East,Furniture,Supplier D,Warehouse 1,Fulfilled,567,2476,11081.67242,True,24,True,75902.46896,1445.0,8444,Overstock,0.3923875432525952,Slow,19.544395802469136,0.17112742775935574,Under Utilized,1
2022-02-13,North,Furniture,Supplier A,Warehouse 3,Fulfilled,84,414,13662.3866,False,24,False,11800.28742,2069.5,7826,Understock,0.04058951437545301,Slow,162.64745952380952,0.26443904932277024,Under Utilized,0
2022-02-14,South,Electronics,Supplier D,Warehouse 3,Canceled,78,3725,10304.28134,True,9,False,6624.898341,2263.5,8484,Overstock,0.03445990722332671,Medium,132.10617102564103,0.2667963224893918,Under Utilized,0
2022-02-15,North,Electronics,Supplier D,Warehouse 2,Fulfilled,397,802,14416.8649,True,13,True,30631.8127,2045.5,7417,Understock,0.19408457589831338,Medium,36.31452115869018,0.27578535796143994,Under Utilized,1
2022-02-16,North,Accessories,Supplier D,Warehouse 3,Fulfilled,827,3289,7339.63212,True,23,False,88254.17281,1946.0,9645,Overstock,0.4249743062692703,Slow,8.875008609431681,0.2017625712804562,Under Utilized,0
2022-02-17,North,Furniture,Supplier C,Warehouse 3,Fulfilled,388,603,9596.054987,True,19,False,29558.42346,1512.5,5524,Understock,0.2565289256198347,Slow,24.73210048195876,0.27380521361332366,Under Utilized,0
2022-02-18,East,Electronics,Supplier C,Warehouse 1,Fulfilled,436,2422,11189.67874,True,17,False,47476.24462,2539.0,6719,Understock,0.17172115005907837,Slow,25.66440077981651,0.3778836136329811,Under Utilized,0
2022-02-19,East,Clothing,Supplier B,Warehouse 1,Fulfilled,928,2656,8287.710106,True,24,False,92476.78376,1802.0,8138,Overstock,0.5149833518312985,Slow,8.930722096982759,0.22143032686163677,Under Utilized,0
2022-02-20,South,Accessories,Supplier B,Warehouse 1,Fulfilled,172,948,3536.556227,True,15,False,8522.014048,1648.0,5571,Understock,0.10436893203883495,Slow,20.561373412790697,0.29581762699694847,Under Utilized,0
2022-02-21,North,Clothing,Supplier D,Warehouse 1,Pending,974,2348,11334.924,True,7,False,160850.2078,1410.0,9802,Overstock,0.6907801418439716,Fast,11.637498973305956,0.14384819424607223,Under Utilized,0
2022-02-22,East,Electronics,Supplier A,Warehouse 1,Fulfilled,832,472,9643.062448,True,18,False,116670.2069,2312.0,8284,Understock,0.35986159169550175,Slow,11.590219288461538,0.2790922259777885,Under Utilized,0
2022-02-23,South,Furniture,Supplier A,Warehouse 1,Pending,939,4152,12892.7881,True,16,False,64415.74561,4094.5,9967,Overstock,0.22933203077298817,Slow,13.730338764643237,0.41080565867362295,Optimal,0
2022-02-24,North,Electronics,Supplier C,Warehouse 3,Canceled,856,4037,1817.709806,True,1,False,154058.046,3434.0,6779,Overstock,0.24927198602213163,Fast,2.1234927640186916,0.5065643900280278,Optimal,0
2022-02-25,East,Electronics,Supplier A,Warehouse 3,Fulfilled,300,2831,941.638217,True,14,False,6117.941103,3503.5,5746,Understock,0.08562865705722848,Medium,3.1387940566666668,0.6097285067873304,Optimal,0
2022-02-26,North,Accessories,Supplier C,Warehouse 1,Fulfilled,379,4176,13174.58221,True,16,False,60206.95385,2636.5,6267,Overstock,0.14375118528351982,Slow,34.76143063324538,0.42069570767512365,Optimal,0
2022-02-27,East,Furniture,Supplier C,Warehouse 3,Fulfilled,492,1097,3496.326181,True,8,False,53742.18491,2764.5,5466,Understock,0.17797069994574063,Medium,7.106354026422764,0.5057628979143798,Optimal,0
2022-02-28,West,Furniture,Supplier A,Warehouse 3,Fulfilled,529,4432,13885.94632,True,14,False,105765.3043,4633.0,9189,Understock,0.11418087632203755,Medium,26.249425935727785,0.5041897921427794,Optimal,0
2022-03-01,South,Accessories,Supplier C,Warehouse 3,Pending,102,4834,5558.621041,True,14,False,6167.564835,3055.0,8728,Overstock,0.03338788870703764,Medium,54.49628471568628,0.35002291475710356,Under Utilized,0
2022-03-02,North,Electronics,Supplier D,Warehouse 3,Fulfilled,603,1276,4550.505269,True,1,False,114989.5002,2385.0,6320,Understock,0.2528301886792453,Fast,7.5464432321724715,0.377373417721519,Under Utilized,0
2022-03-03,South,Furniture,Supplier C,Warehouse 3,Fulfilled,246,3494,8614.444407,True,14,False,10127.31102,2072.5,5324,Overstock,0.11869722557297949,Medium,35.01806669512195,0.38927498121713,Under Utilized,0
2022-03-04,North,Clothing,Supplier A,Warehouse 2,Canceled,776,651,4658.119725,True,12,True,105723.9972,2795.5,5422,Understock,0.27758898229297085,Medium,6.0027316043814425,0.5155846551088159,Optimal,1
2022-03-05,West,Electronics,Supplier B,Warehouse 3,Fulfilled,502,4940,10046.79413,True,29,False,33580.35637,4706.0,6398,Overstock,0.1066723331916702,Slow,20.013534123505977,0.7355423569865583,Optimal,0
2022-03-06,East,Clothing,Supplier C,Warehouse 2,Fulfilled,465,4472,1021.503465,True,10,False,30409.14424,4034.5,6586,Overstock,0.11525591770975338,Medium,2.1967816451612903,0.6125873064075311,Optimal,0
2022-03-07,North,Accessories,Supplier B,Warehouse 1,Fulfilled,711,3597,12696.05598,True,25,False,108893.1983,2553.5,9112,Overstock,0.27844135500293715,Slow,17.8566188185654,0.28023485513608426,Under Utilized,0
2022-03-08,North,Electronics,Supplier B,Warehouse 3,Fulfilled,478,1510,14759.1147,True,28,False,93606.82018,1413.0,5235,Overstock,0.33828733191790517,Slow,30.8768089958159,0.2699140401146132,Under Utilized,0
2022-03-09,East,Electronics,Supplier A,Warehouse 1,Canceled,314,1316,9311.441795,True,9,False,59100.0302,1411.5,8438,Understock,0.222458377612469,Medium,29.65427323248408,0.16727897606067788,Under Utilized,0
2022-03-10,South,Furniture,Supplier B,Warehouse 2,Fulfilled,482,1507,14462.89092,True,13,False,25780.31516,2860.5,5988,Understock,0.16850201013808774,Medium,30.0059977593361,0.4777054108216433,Optimal,0
2022-03-11,South,Electronics,Supplier B,Warehouse 3,Fulfilled,680,4214,8102.566606,True,21,False,19115.29283,3063.0,7611,Overstock,0.2220045706823376,Slow,11.91553912647059,0.4024438312968073,Optimal,0
2022-03-12,West,Accessories,Supplier C,Warehouse 1,Fulfilled,228,1912,2605.762789,True,27,False,25023.9191,2800.0,8058,Understock,0.08142857142857143,Slow,11.428784162280701,0.34748076445768183,Under Utilized,0
2022-03-13,South,Electronics,Supplier A,Warehouse 3,Fulfilled,269,3688,6464.28921,True,15,False,19097.93486,1971.5,6910,Overstock,0.13644433172711135,Slow,24.030814907063196,0.2853111432706223,Under Utilized,0
2022-03-14,South,Clothing,Supplier C,Warehouse 3,Fulfilled,273,255,13424.05207,True,15,False,6963.95409,2237.5,5600,Understock,0.12201117318435754,Slow,49.1723519047619,0.39955357142857145,Under Utilized,0
2022-03-15,North,Furniture,Supplier C,Warehouse 3,Pending,461,4220,6933.670982,True,20,False,71660.21709,2506.5,7430,Overstock,0.18392180331139038,Slow,15.040501045553144,0.3373485868102288,Under Utilized,0
2022-03-16,East,Accessories,Supplier C,Warehouse 3,Fulfilled,728,793,6135.783885,True,27,False,51889.52294,1713.0,7083,Understock,0.4249854057209574,Slow,8.428274567307692,0.24184667513765354,Under Utilized,0
2022-03-17,North,Furniture,Supplier C,Warehouse 2,Pending,959,2633,3954.036814,True,4,False,144262.039,3088.0,7394,Understock,0.31055699481865284,Fast,4.123083226277372,0.41763592101704083,Optimal,0
2022-03-18,West,Accessories,Supplier D,Warehouse 1,Pending,912,3543,10736.78636,True,3,False,70992.99661,2312.5,8164,Overstock,0.39437837837837836,Fast,11.772792061403509,0.2832557569818716,Under Utilized,0
2022-03-19,East,Electronics,Supplier B,Warehouse 3,Fulfilled,193,1082,1454.074158,True,13,False,28964.7638,2245.5,8447,Understock,0.08594967713204187,Medium,7.534062994818652,0.26583402391381555,Under Utilized,0
2022-03-20,South,Clothing,Supplier B,Warehouse 2,Fulfilled,812,3409,4515.841963,True,14,True,54459.80281,3842.0,6754,Understock,0.21134825611660593,Medium,5.561381727832512,0.5688480900207284,Optimal,1
2022-03-21,South,Clothing,Supplier C,Warehouse 2,Fulfilled,616,4275,2873.297124,True,28,False,69478.36014,4298.5,5608,Understock,0.14330580435035478,Slow,4.6644433831168834,0.7664942938659058,Optimal,0
2022-03-22,North,Clothing,Supplier A,Warehouse 3,Pending,134,4322,12632.58045,True,24,False,6893.755081,2256.5,8286,Overstock,0.05938400177265677,Slow,94.27298843283582,0.2723268163166787,Under Utilized,0
2022-03-23,East,Furniture,Supplier D,Warehouse 3,Fulfilled,234,191,7639.825508,True,8,False,39719.12525,1278.5,8552,Understock,0.18302698474775128,Medium,32.64882695726496,0.14949719363891487,Under Utilized,0
2022-03-24,South,Clothing,Supplier B,Warehouse 2,Fulfilled,552,2366,4393.3213,True,25,False,12873.90993,3245.5,8709,Understock,0.17008165151748575,Slow,7.958915398550724,0.37266046618440696,Under Utilized,0
2022-03-25,North,Furniture,Supplier C,Warehouse 2,Fulfilled,74,4125,2129.596018,True,8,True,10224.20061,3036.5,8043,Overstock,0.02437016301663099,Medium,28.77832456756757,0.3775332587343031,Under Utilized,1
2022-03-26,North,Electronics,Supplier D,Warehouse 3,Fulfilled,475,1948,14571.35896,True,21,False,16265.55425,1154.5,8781,Overstock,0.411433521004764,Slow,30.676545178947368,0.13147705272747978,Under Utilized,0
2022-03-27,West,Electronics,Supplier A,Warehouse 3,Pending,183,361,6384.275337,True,11,False,28434.92629,1899.0,9152,Understock,0.09636650868878358,Medium,34.88675047540983,0.20749562937062938,Under Utilized,0
2022-03-28,West,Clothing,Supplier B,Warehouse 1,Pending,432,3437,5716.946494,True,22,False,12098.5462,3706.0,9428,Understock,0.11656772800863464,Slow,13.233672439814814,0.3930844293593551,Under Utilized,0
2022-03-29,North,Accessories,Supplier D,Warehouse 2,Fulfilled,221,3975,9633.149803,True,13,False,28738.20566,4045.5,7090,Understock,0.0546285996786553,Medium,43.58891313574661,0.5705923836389281,Optimal,0
2022-03-30,West,Furniture,Supplier B,Warehouse 2,Fulfilled,499,4116,11049.66401,False,1,True,45364.07385,3921.0,5762,Overstock,0.1272634532007141,Fast,22.143615250501004,0.6804928844151337,Optimal,1
2022-03-31,North,Electronics,Supplier C,Warehouse 2,Fulfilled,71,3726,11369.40712,True,16,True,7708.759224,2135.5,5486,Overstock,0.03324748302505268,Slow,160.1324946478873,0.38926358002187383,Under Utilized,1
2022-04-01,North,Electronics,Supplier A,Warehouse 1,Pending,654,545,8331.150168,True,13,False,30162.43578,2100.0,5530,Understock,0.31142857142857144,Medium,12.738761724770642,0.379746835443038,Under Utilized,0
2022-04-02,North,Furniture,Supplier D,Warehouse 1,Fulfilled,147,3655,9519.133238,True,5,False,23664.03975,2974.5,9492,Overstock,0.049420070600100854,Fast,64.75600842176871,0.3133691529709229,Under Utilized,0
2022-04-03,North,Furniture,Supplier D,Warehouse 1,Fulfilled,930,2294,11429.63893,False,27,False,99302.45505,2880.5,9025,Understock,0.3228606144766534,Slow,12.289934333333333,0.31916897506925207,Under Utilized,0
2022-04-04,East,Clothing,Supplier D,Warehouse 3,Fulfilled,245,3467,9924.305423,True,19,True,42674.65747,3541.5,8186,Understock,0.06917972610475787,Slow,40.507369073469384,0.4326288785731737,Optimal,1
2022-04-05,South,Electronics,Supplier D,Warehouse 3,Canceled,771,3616,8432.413368,False,8,False,126241.5082,3291.5,8621,Overstock,0.23423970833966276,Medium,10.936982319066146,0.3818002551908131,Under Utilized,0
2022-04-06,East,Electronics,Supplier D,Warehouse 2,Canceled,940,2967,12048.55066,False,4,False,43387.54441,2796.5,5434,Overstock,0.33613445378151263,Fast,12.817607085106383,0.5146301067353699,Optimal,0
2022-04-07,West,Clothing,Supplier D,Warehouse 1,Fulfilled,629,2626,7011.709194,True,26,False,80951.06599,3185.5,5191,Understock,0.19745722806466803,Slow,11.147391405405406,0.6136582546715469,Optimal,0
2022-04-08,West,Accessories,Supplier A,Warehouse 2,Pending,572,3745,3685.390934,True,27,False,14015.56004,3487.0,8556,Overstock,0.1640378548895899,Slow,6.442991143356643,0.40755025712949977,Optimal,0
2022-04-09,North,Furniture,Supplier D,Warehouse 3,Fulfilled,427,3229,11031.40076,True,6,False,51030.54117,3746.5,8125,Understock,0.11397304150540505,Fast,25.834662201405152,0.46110769230769233,Optimal,0
2022-04-10,North,Clothing,Supplier C,Warehouse 1,Fulfilled,656,4264,14225.67931,True,15,False,128945.4464,2766.0,5515,Overstock,0.23716558206796817,Slow,21.685486753048778,0.5015412511332729,Optimal,0
2022-04-11,West,Electronics,Supplier A,Warehouse 2,Fulfilled,413,1268,4290.26109,True,26,False,47247.56799,2756.0,6662,Understock,0.14985486211901305,Slow,10.388041380145278,0.4136895827078955,Optimal,0
2022-04-12,West,Electronics,Supplier D,Warehouse 3,Fulfilled,978,4244,5670.829237,True,28,False,148307.5532,2214.0,7395,Overstock,0.44173441734417346,Slow,5.798393902862985,0.29939148073022315,Under Utilized,0
2022-04-13,South,Clothing,Supplier B,Warehouse 2,Fulfilled,235,184,12853.55418,True,14,False,11702.37562,1716.5,6542,Understock,0.13690649577628897,Medium,54.69597523404255,0.2623815346988688,Under Utilized,0
2022-04-14,West,Electronics,Supplier A,Warehouse 1,Fulfilled,470,3249,10683.7122,True,20,False,81416.414,3581.5,6135,Understock,0.131229931592908,Slow,22.73130255319149,0.5837815810920945,Optimal,0
2022-04-15,South,Clothing,Supplier D,Warehouse 3,Fulfilled,471,3914,7557.890201,True,5,False,32127.89236,2447.0,5442,Overstock,0.1924805884756845,Fast,16.046476010615713,0.4496508636530687,Optimal,0
2022-04-16,West,Furniture,Supplier B,Warehouse 3,Fulfilled,797,980,14248.87835,True,3,False,158947.9415,1148.0,6090,Understock,0.6942508710801394,Fast,17.878140966122963,0.18850574712643678,Under Utilized,0
2022-04-17,South,Clothing,Supplier A,Warehouse 3,Fulfilled,771,1316,13306.29927,True,9,False,28586.15751,2077.0,7157,Understock,0.3712084737602311,Medium,17.258494513618675,0.29020539332122397,Under Utilized,0
2022-04-18,West,Clothing,Supplier A,Warehouse 2,Fulfilled,732,2838,10521.03512,True,16,False,57999.24045,2202.5,6317,Overstock,0.3323496027241771,Slow,14.372998797814208,0.3486623397182207,Under Utilized,0
2022-04-19,West,Electronics,Supplier A,Warehouse 1,Fulfilled,184,1567,14737.50853,True,11,False,35130.82311,1524.0,8266,Overstock,0.12073490813648294,Medium,80.09515505434783,0.1843697072344544,Under Utilized,0
2022-04-20,South,Furniture,Supplier B,Warehouse 1,Fulfilled,308,1481,10435.42108,True,8,False,26438.37301,2771.0,6634,Understock,0.1111512089498376,Medium,33.881237272727276,0.4176967138981007,Optimal,0
2022-04-21,West,Electronics,Supplier A,Warehouse 1,Fulfilled,323,4061,3840.728537,True,28,False,40092.96439,2306.5,6656,Overstock,0.14003902016041622,Slow,11.890800424148606,0.34652944711538464,Under Utilized,0
